,borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,sanborn,taxmap,GEOID
956,BK,595,1,306,53,1012,15,38,11231,L101,76,4100,3,1D,238 CONOVER STREET,M2-1,E9,6.0,0,,BUTTERMILK WAREHOUSE LLC,12800,17900,17900.0,0.0,5100.0,0.0,0.0,0.0,12800.0,0.0,2,1,2.0,0,2,160.0,80.0,60.0,80.0,N,2,N,5,0,129600,671850,112050,1960,1967,0,1.4,0.0,2,0.0,3,3005950001,,53,979678,185731,40.67646423,-74.01648288,16a,301 002,30207,36047005300
957,BK,603,24,306,53,3002,15,38,11231,L101,76,4100,3,1D,432 VAN BRUNT STREET,M1-1/R5,A4,1.0,0,,"MARLBORO BUILDERS, LLC",1800,3799,0.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,1,1,40.0,90.0,20.0,80.0,,3,N,5,2,31860,88020,0,2018,0,0,2.11,1.25,1,2.0,3,3006030024,,53,980001,185421,40.67561351,-74.01531821,16a,301 019,30207,36047005300
958,BK,597,21,306,53,3001,15,38,11231,L101,76,4100,3,1D,406 VAN BRUNT STREET,R5,Z9,,0,,MICHAEL L & GLORIA KROPSKY,1235,400,400.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,2,1,1.0,0,2,19.0,65.0,20.0,20.0,N,0,N,3,0,10350,17550,0,1931,0,0,0.32,1.25,0,2.0,3,3005970021,,53,980242,185672,40.67630256,-74.01444952,16a,301 019,30207,36047005300
959,BK,577,4,306,53,4003,15,38,11231,L101,76,4100,3,1D,177 RICHARDS STREET,R5,C1,2.0,0,,"177 RICHARD STREET, LLC",2467,4920,0.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,8,8,24.67,100.0,24.67,50.0,N,0,N,5,0,4050,421200,0,1931,2005,0,1.99,1.25,0,2.0,3,3005770004,,53,981041,185517,40.67587744,-74.01156892,16a,301 024,30207,36047005300
960,BK,577,2,306,53,4003,15,38,11231,L101,76,4100,3,1D,181 RICHARDS STREET,R5,A5,1.0,0,,"MCCONNELL, CHRIS",2040,2840,0.0,2840.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,24.67,100.0,24.0,40.0,,2,N,5,5,10800,172800,0,2013,0,0,1.39,1.25,0,2.0,3,3005770002,,53,981007,185479,40.67577313,-74.01169148,16a,301 024,30207,36047005300
961,BK,565,19,306,53,2002,15,38,11231,L101,76,4100,3,1D,356 VAN BRUNT STREET,R5,S2,4.0,0,,ATM VAN BRUNT LLC,2250,2625,866.0,1759.0,0.0,866.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,25.0,90.0,25.0,35.0,N,3,N,5,0,16860,68820,0,1920,2012,0,1.17,1.25,0,2.0,3,3005650019,,53,980732,186243,40.67787003,-74.01268329,16a,301 020,30206,36047005300
962,BK,587,5,306,53,3004,15,38,11231,L101,76,4100,3,1D,373 VAN BRUNT STREET,R5,S1,4.0,0,,"WASHBURN, ALEXANDROS E",1900,3345,1115.0,2230.0,0.0,1115.0,0.0,0.0,0.0,0.0,2,1,3.0,1,2,20.0,95.0,20.0,57.0,,3,N,5,5,10800,103080,0,1899,2007,0,1.76,1.25,0,2.0,3,3005870005,,53,980457,185693,40.67636029,-74.01367442,16a,301 019,30207,36047005300
963,BK,556,120,306,53,2006,15,38,11231,L101,76,4100,3,1D,111 KING STREET,R5,A5,1.0,0,,"SIMMONS, GILLIAN",1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,3,N,5,2,25260,83760,0,2016,0,0,1.56,1.25,0,2.0,3,3005560120,,53,981182,186173,40.67767807,-74.01106089,16a,301 020,30206,36047005300
964,BK,555,32,306,53,2001,15,38,11231,L101,76,4100,3,1D,112 SULLIVAN STREET,M2-1,E2,6.0,0,,FICORIA 112 SULLIVAN,5000,4500,4500.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,2,1,2.0,0,1,50.0,100.0,50.0,90.0,N,0,N,5,0,50850,257850,0,1996,1994,0,0.9,0.0,2,0.0,3,3005550032,,53,980704,186464,40.67847662,-74.01278435,16a,301 020,30206,36047005300
965,BK,546,24,306,53,2007,15,38,11231,L101,76,4100,3,1D,103 PIONEER STREET,R5,B9,1.0,0,,BUCHANAN JOHN,1367,1056,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2,2,16.67,82.0,16.67,30.0,N,3,N,5,2,13200,111300,1400,1901,0,0,0.77,1.25,0,2.0,3,3005460024,,53,981386,186352,40.67816945,-74.01032550000001,16a,301 020,30206,36047005300
966,BK,546,31,306,53,2007,15,38,11231,L101,76,4100,3,1D,89 PIONEER STREET,R5,B9,1.0,0,,"TURNBULL, ANDREW",1250,1104,0.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,16.67,75.0,16.67,30.0,N,3,N,5,2,13020,80520,0,1901,0,0,0.88,1.25,0,2.0,3,3005460031,,53,981476,186277,40.67796362,-74.01000099,16a,301 020,30206,36047005300
967,BK,565,12,306,53,2002,15,38,11231,L101,76,4100,3,1D,113 SULLIVAN STREET,R5,C0,2.0,0,,"SITU, REBECCA XIAO JUN",1525,3079,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.67,3,3,15.25,100.0,15.25,55.0,N,3,N,5,5,19260,162000,0,2004,0,0,2.02,1.25,0,2.0,3,3005650012,,53,980629,186317,40.67807311,-74.01305467,16a,301 020,30206,36047005300
968,BK,565,28,306,53,2002,15,38,11231,L101,76,4100,3,1D,116 WOLCOTT STREET,R5,C0,2.0,0,,"LOTT, JACK",1525,3079,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.67,3,3,15.25,100.0,15.25,55.0,N,3,N,5,5,19620,162000,0,2004,0,0,2.02,1.25,0,2.0,3,3005650028,,53,980561,186242,40.67786722,-74.01329979,16a,301 020,30206,36047005300
969,BK,565,30,306,53,2002,15,38,11231,L101,76,4100,3,1D,120 WOLCOTT STREET,R5,C0,2.0,0,,MARY ANNE SHANNON,2375,3079,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.67,3,3,23.75,100.0,15.25,55.0,N,3,N,5,5,22380,162000,1400,2004,0,0,1.3,1.25,0,2.0,3,3005650030,,53,980535,186265,40.67793034,-74.01339354,16a,301 020,30206,36047005300
970,BK,340,21,306,53,1000,15,39,11231,E202,76,4100,3,2C, UNION STREET,M2-1,V1,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1289,0,,,,,,,,,7,0,0.0,0,0,18.42,70.0,0.0,0.0,,0,N,5,5,76050,76050,76050,0,0,0,0.0,0.0,2,0.0,3,3003400021,,53,982540,188873,40.68508932,-74.00616565,16a,301 006,30202,36047005300
971,BK,586,19,306,53,3000,15,38,11231,L101,76,4100,3,1D,121 DIKEMAN STREET,R5,C2,2.0,0,,121 DIKEMAN ALPHA LLC,2400,3600,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,6,6,24.0,100.0,24.0,49.0,N,3,N,5,5,4050,275850,0,1931,0,0,1.5,1.25,0,2.0,3,3005860019,,53,980333,185886,40.67688998,-74.01412158,16a,301 019,30207,36047005300
972,BK,586,20,306,53,3000,15,38,11231,L101,76,4100,3,1D,115 DIKEMAN STREET,R5,C2,2.0,0,,113 DIKEMAN LLC,3000,4500,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,5,5,30.0,100.0,30.0,49.0,N,3,N,5,5,85950,384300,0,1931,0,0,1.5,1.25,0,2.0,3,3005860020,,53,980353,185868,40.67684058,-74.01404946,16a,301 019,30207,36047005300
973,BK,575,7501,306,53,2003,15,38,11231,L101,76,4100,3,1D,109 WOLCOTT STREET,R5,R6,2.0,0,,UNAVAILABLE OWNER,2500,4336,0.0,4336.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,54.75,,0,N,0,5,35701,168301,1400,1920,2009,0,1.73,1.25,0,2.0,3,3005757501,2537.0,53,980508,186079,40.677419799999996,-74.01349077,16a,301 019,30207,36047005300
974,BK,556,10,306,53,2006,15,38,11231,L101,76,4100,3,1D,311 VAN BRUNT STREET,R5,C3,2.0,0,,311 VAN BRUNT LLC,1205,4258,0.0,4258.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,4,4,19.75,61.0,20.0,52.0,N,2,N,3,5,105300,364950,0,1921,1988,0,3.53,1.25,0,2.0,3,3005560010,,53,981032,186362,40.67819678,-74.01160177,16a,301 020,30206,36047005300
975,BK,514,1,306,53,1006,15,38,11231,L101,76,4100,3,1D,44 FERRIS STREET,M2-1,G7,10.0,0,,BT RED HOOK LLC,50000,600,600.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2,1,1.0,0,1,200.0,250.0,10.0,60.0,,0,N,5,5,342900,366300,0,1931,0,0,0.01,0.0,2,0.0,3,3005140001,,53,979883,186919,40.67972512,-74.01574459,16a,301 003,30205,36047005300
976,BK,599,28,306,53,4005,15,38,11231,L101,76,4100,3,1D,36 VAN DYKE STREET,M1-1,S4,4.0,0,,JKD & ESD LLC,2000,3750,1250.0,2500.0,0.0,0.0,0.0,0.0,0.0,1250.0,2,1,3.0,4,5,25.0,80.0,25.0,50.0,N,3,N,5,5,38250,325350,0,1925,2005,0,1.88,0.0,1,2.4,3,3005990028,,53,980971,184816,40.67395333,-74.01182094,16a,301 023,30207,36047005300
977,BK,513,38,306,59,2015,15,38,11231,L131,76,4100,3,1D,27 LUQUER STREET,M1-1,C0,2.0,0,,"RIZZUTO, JEANINE",2500,1992,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,25.0,N,3,N,5,2,16920,151740,1400,1899,0,0,0.8,0.0,1,2.4,3,3005130038,,59,983024,186663,40.67902345,-74.00442012,16a,301 029,30205,36047005900
978,BK,574,38,306,53,1010,15,38,11231,L101,76,4100,3,1D,166 DIKEMAN STREET,M2-1,E2,6.0,0,,ALATSIS GUS,2500,4750,4750.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,2,1,2.0,0,1,25.0,100.0,25.0,100.0,N,2,N,5,0,50850,265500,0,1931,2011,0,1.9,0.0,2,0.0,3,3005740038,,53,980024,186375,40.67823203,-74.01523589,16a,301 002,30207,36047005300
979,BK,585,49,306,53,1011,15,38,11231,L101,76,4100,3,1D,184 COFFEY STREET,M1-1,C0,2.0,0,,"KIDD, WILMOT H IV",1500,2183,0.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,15.0,100.0,15.0,50.0,N,2,N,5,2,8760,117240,0,1899,2009,0,1.46,0.0,1,2.4,3,3005850049,,53,979771,186252,40.6778943,-74.01614794,16a,301 002,30207,36047005300
980,BK,585,50,306,53,1011,15,38,11231,L101,76,4100,3,1D,186 COFFEY STREET,M1-1,A9,1.0,0,,"BOVE, CAROL E",2500,1875,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,25.0,100.0,25.0,25.0,N,2,N,5,1,19800,85860,0,1910,2015,0,0.75,0.0,1,2.4,3,3005850050,,53,979755,186265,40.67792998,-74.01620564,16a,301 002,30207,36047005300
981,BK,596,22,306,53,1013,15,38,11231,L101,76,4100,3,1D,186 VAN DYKE STREET,M1-1,E1,6.0,0,,186 RLTY CORP,9857,9800,9800.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,2,1,1.0,0,1,98.08,100.5,98.0,100.0,N,3,N,5,0,88650,182700,0,1920,0,0,0.99,0.0,1,2.4,3,3005960022,,53,979602,186052,40.67734526,-74.01675709,16a,301 002,30207,36047005300
982,BK,536,6,306,59,2030,15,38,11231,L131,76,4100,3,1D,713 HENRY STREET,R5,C1,2.0,0,X,TURNING POINT RED HOOK HDFC,2307,5000,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,16,16,25.08,92.0,25.0,50.0,N,3,N,5,2,51750,299250,299250,1910,0,0,2.17,1.25,0,2.0,3,3005360006,,59,983481,185764,40.67655595,-74.00277239,16a,301 029,30206,36047005900
983,BK,511,1,306,59,2017,15,38,11231,L101,76,4100,3,1D,217 VAN BRUNT STREET,M1-1,C1,2.0,0,,VAN BRUNT LLC,2250,7250,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.0,9,9,25.0,90.0,25.0,50.0,E,0,N,3,0,4950,619650,0,1931,1965,0,3.22,0.0,1,2.4,3,3005110001,,59,981965,187382,40.68099673,-74.00823839,16a,301 021,30205,36047005900
984,BK,546,29,306,53,2007,15,38,11231,L101,76,4100,3,1D,93 PIONEER STREET,R5,B9,1.0,0,,"FARMER, ANN",1250,1056,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,16.67,75.0,16.67,30.0,N,3,N,5,2,12840,111300,0,1901,0,0,0.84,1.25,0,2.0,3,3005460029,,53,981450,186300,40.67802674,-74.01009474,16a,301 020,30206,36047005300
985,BK,546,39,306,53,2007,15,38,11231,L101,76,4100,3,1D, KING STREET,R5,V0,11.0,0,X,"JOSEPH P. ADDABBO FAMILY HEALTH CENTER,  INCORPORAT",1875,0,,,,,,,,,7,0,0.0,0,0,25.0,75.0,0.0,0.0,,0,N,3,5,17880,17880,17880,0,0,0,0.0,1.25,0,2.0,3,3005460039,,53,981437,186142,40.67759306,-74.01014154,16a,301 020,30206,36047005300
986,BK,546,3,306,53,2007,15,38,11231,L101,76,4100,3,1D,305 VAN BRUNT STREET,R5,C0,2.0,0,,JAMES CAMERON,2160,3600,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,24.0,90.0,24.0,50.0,N,3,N,5,2,15120,210360,1400,1921,0,0,1.67,1.25,0,2.0,3,3005460003,,53,981130,186449,40.67843561,-74.01124849,16a,301 020,30206,36047005300
987,BK,546,4,306,53,2007,15,38,11231,L101,76,4100,3,1D,303 VAN BRUNT STREET,R5,C0,2.0,0,,ROSEANN MARABELLO AS TRUSTEE,1575,2040,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,17.5,90.0,17.5,40.0,N,3,N,5,2,13260,129780,1400,1901,0,0,1.3,1.25,0,2.0,3,3005460004,,53,981143,186464,40.67847678,-74.01120163,16a,301 020,30206,36047005300
988,BK,546,5,306,53,2007,15,38,11231,L101,76,4100,3,1D,301 VAN BRUNT STREET,R5,C0,2.0,0,,JOSE A GUTIERREZ,1575,2040,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,17.5,90.0,17.5,40.0,N,2,N,5,2,14520,128880,3210,1901,0,0,1.3,1.25,0,2.0,3,3005460005,,53,981156,186478,40.67851521,-74.01115477,16a,301 020,30206,36047005300
989,BK,556,27,306,53,2006,15,38,11231,L101,76,4100,3,1D,97 KING STREET,R5,A5,1.0,0,,"MITNICK, SADIE",950,1862,0.0,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,19.0,50.0,19.0,50.0,N,0,N,5,5,4680,118860,0,1931,2009,2009,1.96,1.25,0,2.0,3,3005560027,,53,981315,186089,40.67744755,-74.01058136,16a,301 020,30206,36047005300
990,BK,585,41,306,53,1011,15,38,11231,L101,76,4100,3,1D,168 COFFEY STREET,M1-1,B1,1.0,0,,"WILLARD, SARA",2000,2700,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,100.0,20.0,45.0,N,3,N,5,1,19860,139620,0,1899,0,0,1.35,0.0,1,2.4,3,3005850041,,53,979888,186147,40.67760616,-74.01572606,16a,301 002,30207,36047005300
991,BK,556,116,306,53,2006,15,38,11231,L101,76,4100,3,1D,115A KING STREET,R5,A5,1.0,0,,AH INVESTIMENTOS CORP.,1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,2,N,5,2,25260,176100,0,2016,0,0,1.56,1.25,0,2.0,3,3005560116,,53,981132,186218,40.67780156,-74.01124117,16a,301 020,30206,36047005300
992,BK,586,40,306,53,3000,15,38,11231,L101,76,4100,3,1D,148 COFFEY STREET,R5,A5,1.0,0,,"SCHLESSELMAN, DARIC",1200,1360,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,20.0,60.0,20.0,30.0,N,2,N,5,2,5940,95700,0,1920,2006,0,1.13,1.25,0,2.0,3,3005860040,,53,980101,185929,40.6770079,-74.01495801,16a,301 019,30207,36047005300
993,BK,565,1,306,53,2002,15,38,11231,L101,76,4100,3,1D,165 CONOVER STREET,R5,D9,3.0,0,X,165 CONOVER ST ASSOCIATES,34400,44400,2000.0,42400.0,1000.0,0.0,0.0,0.0,0.0,1000.0,2,1,4.0,40,42,200.0,172.0,60.0,180.0,N,0,N,3,0,148950,1040400,1040400,1900,1996,0,1.29,1.25,0,2.0,3,3005650001,,53,980496,186368,40.67821303,-74.01353420000001,16a,301 020,30206,36047005300
994,BK,581,1,306,53,1018,15,38,11231,L131,76,4100,3,1D,98 LORRAINE STREET,PARK,Q1,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,181800,0,,,,,,,,,7,4,0.0,0,0,450.0,404.0,0.0,0.0,N,0,N,3,0,1365300,1675350,1675350,0,0,0,0.0,0.0,0,0.0,3,3005810001,,53,982713,184564,40.67326212,-74.00554089,16a,301 027,30207,36047005300
995,BK,554,1,306,53,1008,15,38,11231,L101,76,4100,3,1D,23 FERRIS STREET,M2-1,G1,10.0,0,,"41 FERRIS, LLC",20000,5820,5820.0,0.0,0.0,0.0,5820.0,0.0,0.0,0.0,2,1,1.0,0,1,200.0,100.0,60.0,96.83,N,0,N,3,0,149850,991800,0,1931,0,0,0.29,0.0,2,0.0,3,3005540001,,53,980224,186962,40.67984331,-74.01451519,16a,301 003,30206,36047005300
996,BK,610,33,306,53,3003,15,38,11231,L101,76,4100,3,1D,10 REED STREET,M1-1/R5,Z9,,0,,DELIGH IND INC,8000,675,675.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,2,1,1.0,0,1,80.0,100.0,15.0,45.0,N,0,N,5,0,64800,84600,0,1931,0,0,0.08,1.25,1,2.0,3,3006100033,,53,979727,185245,40.67513029,-74.0163059,16a,301 011,30207,36047005300
997,BK,595,200,306,53,1012,15,38,11231,L101,76,4100,3,1D,106 FERRIS STREET,M2-1,F5,6.0,0,,106 FERRIS STREET LLC,21252,73800,73800.0,0.0,0.0,0.0,0.0,0.0,73800.0,0.0,2,1,3.0,0,7,132.25,161.33,132.0,161.0,N,1,N,5,1,497250,2132550,0,1920,1985,0,3.47,0.0,2,0.0,3,3005950200,,53,979366,186287,40.67799016,-74.01760809999999,16a,301 001,30207,36047005300
998,BK,588,103,306,53,4004,15,38,11231,L101,76,4100,3,1D,193 RICHARDS STREET,M1-1,C0,2.0,0,,"ANDERS, ELISA",1900,3000,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,20.0,95.0,20.0,50.0,N,3,N,5,5,19560,153540,53592,1931,0,0,1.58,0.0,1,2.4,3,3005880103,,53,980861,185317,40.67532842,-74.01221774,16a,301 023,30207,36047005300
999,BK,585,16,306,53,1011,15,38,11231,L101,76,4100,3,1D,173 DIKEMAN STREET,M1-1,E1,6.0,0,,"DMC DIKEMAN FERRIS, LLC",3500,7000,7000.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,2,1,2.0,0,1,35.0,100.0,35.0,100.0,N,3,N,5,0,47250,429300,0,1987,0,0,2.0,0.0,1,2.4,3,3005850016,,53,979845,186321,40.67808373,-74.01588120000001,16a,301 002,30207,36047005300
1000,BK,585,43,306,53,1011,15,38,11231,L101,76,4100,3,1D,172 COFFEY STREET,M1-1,C0,2.0,0,,ANNELIESE MILMAN,2000,2700,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,3,3,20.0,100.0,20.0,45.0,N,3,N,5,1,19200,136800,1400,1899,0,0,1.35,0.0,1,2.4,3,3005850043,,53,979858,186174,40.67768025,-74.01583424,16a,301 002,30207,36047005300
1001,BK,585,44,306,53,1011,15,38,11231,L101,76,4100,3,1D,174 COFFEY STREET,M1-1,G9,7.0,0,,"KARAS, GREGORY",2000,1990,1990.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,2,1,1.0,0,1,20.0,100.0,20.0,96.0,N,3,N,5,0,16200,126000,0,1950,0,0,1.0,0.0,1,2.4,3,3005850044,,53,979843,186187,40.67771593,-74.01588832,16a,301 002,30207,36047005300
1002,BK,597,4,306,53,3001,15,38,11231,L101,76,4100,3,1D,215 CONOVER STREET,M1-1/R5,B2,1.0,0,,CONOVER CAPTAINS LLC,1600,1272,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,80.0,20.0,20.0,N,2,N,5,1,15900,85860,0,1901,0,0,0.8,1.25,1,2.0,3,3005970004,,53,979922,185795,40.67664002,-74.01560326,16a,301 019,30207,36047005300
1003,BK,586,35,306,53,3000,15,38,11231,L101,76,4100,3,1D,138 COFFEY STREET,R5,B9,1.0,0,,"HINES, JEFFREY L",2000,2448,0.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,100.0,20.0,30.0,N,2,N,5,1,9780,157860,0,1899,2008,0,1.22,1.25,0,2.0,3,3005860035,,53,980189,185877,40.67686521,-74.01464072,16a,301 019,30207,36047005300
1004,BK,585,52,306,53,1011,15,38,11231,L101,76,4100,3,1D,190 COFFEY STREET,M1-1,A5,1.0,0,,"LARIVIERE, JANINE",2500,1600,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,25.0,100.0,20.0,40.0,N,2,N,5,2,15360,95700,0,1899,0,0,0.64,0.0,1,2.4,3,3005850052,,53,979717,186299,40.67802328,-74.01634266,16a,301 002,30207,36047005300
1005,BK,586,13,306,53,3000,15,38,11231,L101,76,4100,3,1D,131 DIKEMAN STREET,R5,C2,2.0,0,,131 DIKEMAN STREET LLC,2500,4125,0.0,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,6,6,25.0,100.0,25.0,52.0,N,2,N,5,5,4050,351900,0,1931,1987,0,1.65,1.25,0,2.0,3,3005860013,,53,980241,185968,40.67711501,-74.0144533,16a,301 019,30207,36047005300
1006,BK,536,47,306,59,2030,15,38,11231,L131,76,4100,3,1D,99 WEST 9 STREET,R5,O2,5.0,0,,FRANCINE RLTY CORP,2708,8100,8100.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,0,3,27.08,100.0,27.0,100.0,N,0,N,5,2,115650,462150,0,1925,2007,0,2.99,1.25,0,2.0,3,3005360047,,59,983509,185685,40.67633912,-74.00267143,16a,301 029,30206,36047005900
1007,BK,585,22,306,53,1011,15,38,11231,L101,76,4100,3,1D,161 DIKEMAN STREET,M1-1,F5,6.0,0,,"SUNSET PROPERTIES HOLDINGS, LLC",6000,7860,7860.0,0.0,0.0,0.0,0.0,0.0,7860.0,0.0,2,1,2.0,0,2,60.0,100.0,60.0,65.5,N,2,N,5,0,60750,623250,562500,2007,0,0,1.31,0.0,1,2.4,3,3005850022,,53,979940,186236,40.67785047,-74.01553865,16a,301 002,30207,36047005300
1008,BK,539,8,306,59,2033,15,38,11231,L131,76,4100,3,1D,769 HICKS STREET,R5,C0,2.0,0,,44 WEST 9TH STREET LLC,2500,2208,0.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,3,3,25.0,100.0,23.0,48.0,EG,2,N,3,2,19980,134880,0,1931,2002,0,0.88,1.25,0,2.0,3,3005390008,,59,982989,185758,40.67653943,-74.00454614,16a,301 028,30206,36047005900
1009,BK,340,32,306,53,1000,15,39,11231,E202,76,4100,3,2C,50 UNION STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1600,0,,,,,,,,,7,0,0.0,0,0,20.0,80.0,0.0,0.0,,0,N,5,5,94500,94500,94500,0,0,0,0.0,0.0,2,0.0,3,3003400032,,53,982735,188794,40.68487252,-74.00546254,16a,301 006,30202,36047005300
1010,BK,585,28,306,53,1011,15,38,11231,L101,76,4100,3,1D, CONOVER STREET,M1-1,V1,11.0,0,,CONOVER LLC,4500,0,,,,,,,,,7,0,0.0,0,0,45.0,100.0,0.0,0.0,,0,N,3,5,127350,127350,0,0,0,0,0.0,0.0,1,2.4,3,3005850028,,53,980056,186170,40.67766937,-74.0151204,16a,301 002,30207,36047005300
1011,BK,520,17,306,59,2025,15,38,11231,L131,76,4100,3,1D,26 LUQUER STREET,M1-1,V1,11.0,0,,LUQUER STREET LLC,2500,0,,,,,,,,,7,1,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,78750,78750,0,0,0,0,0.0,0.0,1,2.4,3,3005200017,,59,982956,186530,40.67865839,-74.00466526,16a,301 029,30205,36047005900
1012,BK,539,21,306,59,2033,15,38,11231,L131,76,4100,3,1D,84 WEST 9 STREET,R5,C1,2.0,0,X,722 HENRY STREET APARTMENTS HOUSING DEVE LOPMENT,4134,17550,0.0,17550.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,16,16,53.0,78.0,53.0,72.0,N,0,N,3,2,39600,492300,492300,1931,1959,1989,4.25,1.25,0,2.0,3,3005390021,,59,983289,185620,40.67616069,-74.00346456,16a,301 028,30206,36047005900
1013,BK,526,20,306,59,2034,15,38,11231,L131,76,4100,3,1D,68 NELSON STREET,M1-1,C1,2.0,0,X,NELSON LUQUER HOUSING DEVELOPMENT FUND C ORPORATION,4950,10200,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.0,16,16,25.5,100.0,25.5,52.0,N,3,N,5,2,9900,306900,306900,1931,1989,1999,2.06,0.0,1,2.4,3,3005260020,,59,983351,186119,40.67753034,-74.00324111,16a,301 029,30205,36047005900
1014,BK,526,19,306,59,2034,15,38,11231,L131,76,4100,3,1D,66 NELSON STREET,M1-1,C1,2.0,0,,BELTRE RICARDO,2550,5100,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,8,8,25.5,100.0,25.5,50.0,N,3,N,5,2,4050,434700,0,1925,1982,0,2.0,0.0,1,2.4,3,3005260019,,59,983316,186132,40.67756601,-74.00336729,16a,301 029,30205,36047005900
1015,BK,513,48,306,59,2015,15,38,11231,L131,76,4100,3,1D,5 LUQUER STREET,M1-1,A9,1.0,0,,"LEE, JONATHAN D",833,880,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,33.33,25.0,25.0,20.0,E,2,N,5,2,8160,99360,0,1920,0,0,1.06,0.0,1,2.4,3,3005130048,,59,982803,186702,40.67913047,-74.00521690000001,16a,301 029,30205,36047005900
